timestamp,I_A,T_pneu,session_id,driver_id
7.34,17.244,394.207,sessao2,B
7.35,18.856,405.555,sessao2,B
7.36,19.477,417.382,sessao2,B
7.37,20.351,429.473,sessao2,B
7.38,22.138,441.984,sessao2,B
7.39,22.868,454.869,sessao2,B
7.4,22.09,468.134,sessao2,B
7.41,22.92,481.619,sessao2,B
7.42,23.417,495.718,sessao2,B
7.43,23.826,510.318,sessao2,B
7.44,21.857,525.095,sessao2,B
7.45,23.06,540.445,sessao2,B
7.46,22.094,556.201,sessao2,B
7.47,20.404,572.457,sessao2,B
7.48,19.98,589.259,sessao2,B
7.49,19.006,606.531,sessao2,B
7.5,17.948,624.292,sessao2,B
7.51,16.83,642.528,sessao2,B
7.52,15.539,661.484,sessao2,B
7.53,14.812,680.973,sessao2,B
7.54,14.369,701.013,sessao2,B
7.55,13.489,721.66,sessao2,B
7.56,13.903,742.785,sessao2,B
7.57,13.382,764.691,sessao2,B
7.58,12.437,787.242,sessao2,B
7.59,11.756,810.498,sessao2,B
7.6,13.101,834.315,sessao2,B
7.61,12.007,859.009,sessao2,B
7.62,14.626,884.255,sessao2,B
7.63,14.8,910.447,sessao2,B
7.64,15.656,937.398,sessao2,B
7.65,16.82,964.957,sessao2,B
7.66,18.425,993.599,sessao2,B
7.67,19.546,1022.889,sessao2,B
7.68,20.259,1053.237,sessao2,B
7.69,22.004,1084.533,sessao2,B
7.7,22.589,1116.609,sessao2,B
7.71,24.249,1149.612,sessao2,B
7.72,24.209,1183.628,sessao2,B
7.73,25.043,1218.784,sessao2,B
7.74,25.001,1255.041,sessao2,B
7.75,24.698,1292.169,sessao2,B
7.76,25.214,1330.625,sessao2,B
7.77,25.748,1370.161,sessao2,B
7.78,25.147,1410.843,sessao2,B
7.79,24.136,1452.763,sessao2,B
7.8,23.232,1495.932,sessao2,B
7.81,22.119,1540.333,sessao2,B
7.82,21.415,1586.112,sessao2,B
7.83,19.692,1633.312,sessao2,B
7.84,18.767,1681.881,sessao2,B
7.85,17.964,1731.909,sessao2,B
7.86,17.903,1783.555,sessao2,B
7.87,16.756,1836.521,sessao2,B
7.88,15.571,1891.332,sessao2,B
7.89,15.332,1947.582,sessao2,B
7.9,14.25,2005.552,sessao2,B
7.91,14.522,2065.422,sessao2,B
7.92,14.518,2126.867,sessao2,B
7.93,15.473,2190.419,sessao2,B
7.94,14.928,2255.721,sessao2,B
7.95,14.81,2322.929,sessao2,B
7.96,17.36,2392.143,sessao2,B
7.97,17.009,2463.631,sessao2,B
7.98,17.832,2537.126,sessao2,B
7.99,18.878,2612.789,sessao2,B
8.0,17.129,2604.935,sessao2,B
8.01,17.251,2597.204,sessao2,B
8.02,17.685,2589.346,sessao2,B
8.03,18.344,2581.584,sessao2,B
8.04,17.391,2573.975,sessao2,B
8.05,17.26,2566.339,sessao2,B
8.06,17.375,2558.549,sessao2,B
8.07,17.392,2550.946,sessao2,B
8.08,17.484,2543.37,sessao2,B
8.09,17.781,2535.691,sessao2,B
8.1,18.013,2528.175,sessao2,B
8.11,17.0,2520.567,sessao2,B
8.12,17.404,2513.05,sessao2,B
8.13,17.024,2505.596,sessao2,B
8.14,17.478,2498.061,sessao2,B
8.15,17.025,2490.585,sessao2,B
8.16,17.175,2483.134,sessao2,B
8.17,17.702,2475.743,sessao2,B
8.18,16.26,2468.249,sessao2,B
8.19,18.167,2460.938,sessao2,B
8.2,17.534,2453.626,sessao2,B
8.21,17.361,2446.334,sessao2,B
8.22,17.577,2438.977,sessao2,B
8.23,17.947,2431.694,sessao2,B
8.24,16.682,2424.388,sessao2,B
8.25,17.308,2417.188,sessao2,B
8.26,16.896,2409.989,sessao2,B
8.27,16.566,2402.771,sessao2,B
8.28,16.69,2395.6,sessao2,B
8.29,16.493,2388.418,sessao2,B
8.3,16.45,2381.262,sessao2,B
8.31,17.186,2374.239,sessao2,B
8.32,17.507,2367.18,sessao2,B
8.33,17.631,2359.933,sessao2,B
8.34,17.343,2353.037,sessao2,B
8.35,18.362,2345.996,sessao2,B
8.36,17.309,2338.945,sessao2,B
8.37,17.304,2331.971,sessao2,B
8.38,17.524,2325.034,sessao2,B
8.39,15.698,2318.042,sessao2,B
8.4,17.23,2311.176,sessao2,B
8.41,16.501,2304.248,sessao2,B
8.42,16.473,2297.316,sessao2,B
8.43,17.188,2290.511,sessao2,B
8.44,16.813,2283.65,sessao2,B
8.45,16.617,2276.806,sessao2,B
8.46,16.943,2270.023,sessao2,B
8.47,16.595,2263.179,sessao2,B
8.48,16.662,2256.478,sessao2,B
8.49,16.998,2249.765,sessao2,B
8.5,16.335,2243.003,sessao2,B
8.51,15.376,2236.305,sessao2,B
8.52,16.346,2229.726,sessao2,B
8.53,16.047,2223.02,sessao2,B
8.54,17.533,2216.27,sessao2,B
8.55,16.79,2209.741,sessao2,B
8.56,17.109,2203.174,sessao2,B
8.57,16.195,2196.652,sessao2,B
8.58,17.397,2189.971,sessao2,B
8.59,15.767,2183.414,sessao2,B
8.6,15.718,2176.906,sessao2,B
8.61,15.526,2170.508,sessao2,B
8.62,15.806,2163.95,sessao2,B
8.63,16.092,2157.457,sessao2,B
8.64,14.869,2151.039,sessao2,B
8.65,15.543,2144.625,sessao2,B
8.66,15.667,2138.243,sessao2,B
8.67,16.174,2131.859,sessao2,B
8.68,15.05,2125.456,sessao2,B
8.69,14.636,2119.21,sessao2,B
8.7,15.227,2112.867,sessao2,B
8.71,14.728,2106.485,sessao2,B
8.72,14.951,2100.189,sessao2,B
8.73,14.553,2093.967,sessao2,B
8.74,15.526,2087.671,sessao2,B
8.75,15.333,2081.47,sessao2,B
8.76,16.125,2075.174,sessao2,B
8.77,14.455,2069.018,sessao2,B
8.78,15.22,2062.821,sessao2,B
8.79,14.911,2056.662,sessao2,B
8.8,14.461,2050.579,sessao2,B
8.81,14.415,2044.464,sessao2,B
8.82,15.074,2038.385,sessao2,B
8.83,14.052,2032.271,sessao2,B
8.84,14.939,2026.221,sessao2,B
8.85,13.973,2020.177,sessao2,B
8.86,13.927,2014.082,sessao2,B
8.87,14.382,2008.166,sessao2,B
8.88,14.486,2002.144,sessao2,B
8.89,14.152,1996.141,sessao2,B
8.9,13.606,1990.167,sessao2,B
8.91,14.322,1984.372,sessao2,B
8.92,13.572,1978.368,sessao2,B
8.93,13.852,1972.475,sessao2,B
8.94,14.336,1966.564,sessao2,B
8.95,13.878,1960.688,sessao2,B
8.96,14.646,1954.943,sessao2,B
8.97,14.088,1948.968,sessao2,B
8.98,13.867,1943.192,sessao2,B
8.99,13.052,1937.375,sessao2,B
9.0,14.924,1931.492,sessao2,B
9.01,13.327,1925.889,sessao2,B
9.02,13.545,1920.056,sessao2,B
9.03,12.369,1914.437,sessao2,B
9.04,13.702,1908.658,sessao2,B
9.05,12.072,1902.818,sessao2,B
9.06,13.264,1897.32,sessao2,B
9.07,12.692,1891.552,sessao2,B
9.08,13.654,1885.95,sessao2,B
9.09,13.29,1880.42,sessao2,B
9.1,12.576,1874.72,sessao2,B
9.11,12.438,1869.157,sessao2,B
9.12,13.653,1863.589,sessao2,B
9.13,12.337,1857.997,sessao2,B
9.14,12.836,1852.374,sessao2,B
9.15,12.988,1846.96,sessao2,B
9.16,12.629,1841.512,sessao2,B
9.17,12.154,1836.006,sessao2,B
9.18,13.061,1830.431,sessao2,B
9.19,12.519,1824.955,sessao2,B
9.2,12.768,1819.61,sessao2,B
9.21,12.999,1814.15,sessao2,B
9.22,13.021,1808.725,sessao2,B
9.23,12.576,1803.271,sessao2,B
9.24,12.68,1797.904,sessao2,B
9.25,11.326,1792.561,sessao2,B
9.26,13.161,1787.177,sessao2,B
9.27,13.109,1781.928,sessao2,B
9.28,12.72,1776.601,sessao2,B
9.29,11.994,1771.252,sessao2,B
9.3,11.902,1765.971,sessao2,B
9.31,12.876,1760.626,sessao2,B
9.32,13.171,1755.414,sessao2,B
9.33,12.565,1750.227,sessao2,B
9.34,12.228,1745.118,sessao2,B
9.35,12.577,1739.845,sessao2,B
9.36,12.036,1734.615,sessao2,B
9.37,12.215,1729.484,sessao2,B
9.38,12.537,1724.304,sessao2,B
9.39,13.481,1719.214,sessao2,B
9.4,13.227,1714.074,sessao2,B
9.41,12.46,1708.966,sessao2,B
9.42,12.336,1703.834,sessao2,B
9.43,12.281,1698.701,sessao2,B
9.44,12.543,1693.676,sessao2,B
9.45,12.576,1688.674,sessao2,B
9.46,12.629,1683.586,sessao2,B
9.47,12.155,1678.538,sessao2,B
9.48,12.082,1673.552,sessao2,B
9.49,12.81,1668.552,sessao2,B
9.5,12.89,1663.623,sessao2,B
9.51,12.887,1658.632,sessao2,B
9.52,13.195,1653.622,sessao2,B
9.53,12.837,1648.776,sessao2,B
9.54,11.725,1643.711,sessao2,B
9.55,12.469,1638.923,sessao2,B
9.56,12.321,1634.067,sessao2,B
9.57,12.089,1629.207,sessao2,B
9.58,13.083,1624.238,sessao2,B
9.59,13.219,1619.448,sessao2,B
9.6,12.854,1614.691,sessao2,B
9.61,12.815,1609.84,sessao2,B
9.62,13.29,1605.031,sessao2,B
9.63,13.137,1600.336,sessao2,B
9.64,12.264,1595.602,sessao2,B
9.65,13.358,1590.843,sessao2,B
9.66,12.34,1586.119,sessao2,B
9.67,13.115,1581.339,sessao2,B
9.68,13.223,1576.555,sessao2,B
9.69,13.746,1571.834,sessao2,B
9.7,13.282,1567.169,sessao2,B
9.71,13.629,1562.517,sessao2,B
9.72,13.186,1557.819,sessao2,B
9.73,13.409,1553.252,sessao2,B
9.74,14.288,1548.595,sessao2,B
9.75,13.904,1544.003,sessao2,B
9.76,13.241,1539.287,sessao2,B
9.77,13.75,1534.772,sessao2,B
9.78,14.412,1530.128,sessao2,B
9.79,14.467,1525.681,sessao2,B
9.8,14.052,1521.086,sessao2,B
9.81,13.659,1516.524,sessao2,B
9.82,14.415,1512.068,sessao2,B
9.83,14.449,1507.557,sessao2,B
9.84,14.205,1503.007,sessao2,B
9.85,14.413,1498.624,sessao2,B
9.86,13.219,1494.132,sessao2,B
9.87,13.712,1489.686,sessao2,B
9.88,14.236,1485.177,sessao2,B
9.89,14.621,1480.814,sessao2,B
9.9,14.602,1476.363,sessao2,B
9.91,14.577,1471.998,sessao2,B
9.92,13.76,1467.579,sessao2,B
9.93,14.102,1463.281,sessao2,B
9.94,14.675,1458.875,sessao2,B
9.95,14.747,1454.511,sessao2,B
9.96,15.275,1450.244,sessao2,B
9.97,15.165,1445.932,sessao2,B
9.98,14.087,1441.611,sessao2,B
9.99,15.158,1437.293,sessao2,B
10.0,14.731,1433.004,sessao2,B
10.01,15.262,1428.714,sessao2,B
10.02,15.782,1424.493,sessao2,B
10.03,16.463,1420.226,sessao2,B
10.04,15.471,1416.053,sessao2,B
10.05,15.694,1411.804,sessao2,B
10.06,15.531,1407.539,sessao2,B
10.07,15.923,1403.376,sessao2,B
10.08,15.466,1399.239,sessao2,B
10.09,15.158,1395.015,sessao2,B
10.1,16.043,1390.94,sessao2,B
10.11,15.977,1386.686,sessao2,B
10.12,15.839,1382.647,sessao2,B
10.13,14.782,1378.531,sessao2,B
10.14,16.457,1374.377,sessao2,B
10.15,15.784,1370.33,sessao2,B
10.16,16.048,1366.263,sessao2,B
10.17,15.983,1362.101,sessao2,B
10.18,16.353,1358.042,sessao2,B
10.19,15.938,1354.089,sessao2,B
10.2,14.896,1349.968,sessao2,B
10.21,15.875,1346.014,sessao2,B
10.22,16.897,1342.002,sessao2,B
10.23,16.444,1337.979,sessao2,B
10.24,16.447,1334.069,sessao2,B
10.25,15.926,1330.005,sessao2,B
10.26,16.679,1326.017,sessao2,B
10.27,16.731,1322.146,sessao2,B
10.28,16.998,1318.317,sessao2,B
10.29,16.033,1314.208,sessao2,B
10.3,16.977,1310.323,sessao2,B
10.31,17.109,1306.403,sessao2,B
10.32,16.542,1302.687,sessao2,B
10.33,16.651,1298.72,sessao2,B
10.34,16.487,1294.801,sessao2,B
10.35,16.772,1291.016,sessao2,B
10.36,16.568,1287.115,sessao2,B
10.37,18.339,1283.284,sessao2,B
10.38,16.672,1279.512,sessao2,B
10.39,16.364,1275.79,sessao2,B
10.4,17.31,1271.929,sessao2,B
10.41,16.84,1268.152,sessao2,B
10.42,16.919,1264.327,sessao2,B
10.43,17.719,1260.625,sessao2,B
10.44,16.739,1256.828,sessao2,B
10.45,17.634,1253.141,sessao2,B
10.46,16.753,1249.354,sessao2,B
10.47,17.914,1245.61,sessao2,B
10.48,15.889,1241.932,sessao2,B
10.49,17.429,1238.236,sessao2,B
10.5,17.376,1234.534,sessao2,B
10.51,17.713,1230.957,sessao2,B
10.52,17.926,1227.204,sessao2,B
10.53,17.757,1223.52,sessao2,B
10.54,17.526,1219.902,sessao2,B
10.55,17.206,1216.386,sessao2,B
10.56,16.932,1212.62,sessao2,B
10.57,17.892,1209.037,sessao2,B
10.58,17.66,1205.418,sessao2,B
10.59,17.274,1201.913,sessao2,B
10.6,17.845,1198.343,sessao2,B
10.61,17.31,1194.662,sessao2,B
10.62,17.57,1191.125,sessao2,B
10.63,17.333,1187.628,sessao2,B
10.64,18.357,1184.149,sessao2,B
10.65,18.105,1180.553,sessao2,B
10.66,16.668,1177.113,sessao2,B
10.67,18.283,1173.584,sessao2,B
10.68,18.589,1170.142,sessao2,B
10.69,16.743,1166.638,sessao2,B
10.7,17.479,1163.082,sessao2,B
10.71,18.126,1159.594,sessao2,B
10.72,18.062,1156.254,sessao2,B
10.73,18.106,1152.777,sessao2,B
10.74,17.981,1149.429,sessao2,B
10.75,16.663,1145.903,sessao2,B
10.76,17.164,1142.535,sessao2,B
10.77,17.578,1139.213,sessao2,B
10.78,17.561,1135.801,sessao2,B
10.79,16.801,1132.477,sessao2,B
10.8,16.424,1129.032,sessao2,B
10.81,16.673,1125.695,sessao2,B
10.82,17.641,1122.354,sessao2,B
10.83,17.549,1119.013,sessao2,B
10.84,16.985,1115.599,sessao2,B
10.85,17.084,1112.429,sessao2,B
10.86,17.308,1109.149,sessao2,B
10.87,17.152,1105.684,sessao2,B
10.88,16.695,1102.499,sessao2,B
10.89,16.991,1099.247,sessao2,B
10.9,16.256,1095.875,sessao2,B
10.91,17.632,1092.696,sessao2,B
10.92,17.253,1089.373,sessao2,B
10.93,16.615,1086.177,sessao2,B
10.94,16.575,1082.976,sessao2,B
10.95,16.925,1079.732,sessao2,B
10.96,16.439,1076.497,sessao2,B
10.97,16.303,1073.331,sessao2,B
10.98,17.006,1070.175,sessao2,B
10.99,17.592,1067.038,sessao2,B
11.0,17.514,1063.734,sessao2,B
11.01,17.008,1060.641,sessao2,B
11.02,16.626,1057.541,sessao2,B
11.03,16.152,1054.303,sessao2,B
11.04,16.032,1051.14,sessao2,B
11.05,15.227,1048.121,sessao2,B
11.06,15.409,1045.0,sessao2,B
11.07,15.396,1041.891,sessao2,B
11.08,15.858,1038.735,sessao2,B
11.09,16.105,1035.728,sessao2,B
11.1,15.935,1032.636,sessao2,B
11.11,16.346,1029.552,sessao2,B
11.12,15.77,1026.435,sessao2,B
11.13,15.571,1023.487,sessao2,B
11.14,15.239,1020.452,sessao2,B
11.15,15.667,1017.406,sessao2,B
11.16,16.329,1014.223,sessao2,B
11.17,15.371,1011.407,sessao2,B
11.18,15.286,1008.324,sessao2,B
11.19,14.664,1005.32,sessao2,B
11.2,15.053,1002.391,sessao2,B
11.21,14.807,999.41,sessao2,B
11.22,15.295,996.453,sessao2,B
11.23,14.826,993.459,sessao2,B
11.24,15.042,990.501,sessao2,B
11.25,14.422,987.504,sessao2,B
11.26,15.081,984.64,sessao2,B
11.27,14.302,981.662,sessao2,B
11.28,15.077,978.722,sessao2,B
11.29,14.368,975.925,sessao2,B
11.3,15.292,973.006,sessao2,B
11.31,14.264,970.067,sessao2,B
11.32,14.48,967.33,sessao2,B
11.33,14.538,964.391,sessao2,B
11.34,14.95,961.437,sessao2,B
11.35,14.593,958.557,sessao2,B
11.36,14.975,955.78,sessao2,B
11.37,14.45,952.916,sessao2,B
11.38,14.26,950.143,sessao2,B
11.39,13.596,947.27,sessao2,B
11.4,14.189,944.521,sessao2,B
11.41,13.679,941.699,sessao2,B
11.42,15.305,938.998,sessao2,B
11.43,14.072,936.111,sessao2,B
11.44,13.878,933.314,sessao2,B
11.45,13.129,930.537,sessao2,B
11.46,14.03,927.802,sessao2,B
11.47,14.686,925.07,sessao2,B
11.48,13.962,922.282,sessao2,B
11.49,13.647,919.546,sessao2,B
11.5,12.925,916.854,sessao2,B
11.51,13.147,914.142,sessao2,B
11.52,14.145,911.406,sessao2,B
11.53,13.614,908.731,sessao2,B
11.54,14.595,905.993,sessao2,B
11.55,13.424,903.302,sessao2,B
11.56,13.271,900.642,sessao2,B
11.57,12.314,897.985,sessao2,B
11.58,12.931,895.265,sessao2,B
11.59,13.264,892.645,sessao2,B
11.6,13.94,890.061,sessao2,B
11.61,12.786,887.433,sessao2,B
11.62,14.3,884.763,sessao2,B
11.63,12.413,882.14,sessao2,B
11.64,11.688,879.523,sessao2,B
11.65,12.174,876.84,sessao2,B
11.66,13.885,874.294,sessao2,B
11.67,13.67,871.744,sessao2,B
11.68,11.905,869.183,sessao2,B
11.69,12.674,866.549,sessao2,B
11.7,12.841,864.021,sessao2,B
11.71,12.754,861.477,sessao2,B
11.72,12.478,858.881,sessao2,B
11.73,12.616,856.313,sessao2,B
11.74,13.77,853.841,sessao2,B
11.75,12.802,851.274,sessao2,B
11.76,13.536,848.754,sessao2,B
11.77,12.434,846.138,sessao2,B
11.78,13.042,843.655,sessao2,B
11.79,12.731,841.174,sessao2,B
11.8,13.006,838.78,sessao2,B
11.81,12.162,836.232,sessao2,B
11.82,13.234,833.738,sessao2,B
11.83,13.065,831.206,sessao2,B
11.84,12.556,828.846,sessao2,B
11.85,11.33,826.316,sessao2,B
11.86,13.255,823.937,sessao2,B
11.87,12.39,821.497,sessao2,B
11.88,11.297,818.937,sessao2,B
11.89,12.201,816.665,sessao2,B
11.9,12.293,814.161,sessao2,B
11.91,12.988,811.751,sessao2,B
11.92,12.176,809.391,sessao2,B
11.93,12.15,806.904,sessao2,B
11.94,11.847,804.614,sessao2,B
11.95,12.115,802.181,sessao2,B
11.96,12.39,799.742,sessao2,B
11.97,13.106,797.444,sessao2,B
11.98,13.086,795.102,sessao2,B
11.99,12.143,792.761,sessao2,B
12.0,11.59,790.358,sessao2,B
12.01,12.703,788.085,sessao2,B
12.02,12.39,785.703,sessao2,B
12.03,11.783,783.438,sessao2,B
12.04,12.712,781.07,sessao2,B
12.05,12.595,778.714,sessao2,B
12.06,13.115,776.474,sessao2,B
12.07,12.265,774.173,sessao2,B
12.08,13.265,771.963,sessao2,B
12.09,12.289,769.567,sessao2,B
12.1,12.812,767.3,sessao2,B
12.11,13.591,765.073,sessao2,B
12.12,13.714,762.78,sessao2,B
12.13,13.287,760.403,sessao2,B
12.14,12.849,758.234,sessao2,B
12.15,12.437,756.085,sessao2,B
12.16,12.547,753.827,sessao2,B
12.17,13.011,751.507,sessao2,B
12.18,13.043,749.292,sessao2,B
12.19,12.124,747.146,sessao2,B
12.2,13.494,744.956,sessao2,B
12.21,13.176,742.716,sessao2,B
12.22,13.463,740.376,sessao2,B
12.23,13.662,738.283,sessao2,B
12.24,14.45,736.098,sessao2,B
12.25,13.465,733.989,sessao2,B
12.26,12.881,731.739,sessao2,B
12.27,13.694,729.637,sessao2,B
12.28,13.623,727.513,sessao2,B
12.29,13.726,725.319,sessao2,B
12.3,14.035,723.068,sessao2,B
12.31,13.884,721.034,sessao2,B
12.32,14.186,718.898,sessao2,B
12.33,13.844,716.803,sessao2,B
12.34,13.884,714.592,sessao2,B
12.35,14.222,712.564,sessao2,B
12.36,13.911,710.409,sessao2,B
12.37,14.342,708.279,sessao2,B
12.38,13.658,706.258,sessao2,B
12.39,13.338,704.14,sessao2,B
12.4,15.094,702.03,sessao2,B
12.41,13.799,700.143,sessao2,B
12.42,14.635,697.999,sessao2,B
12.43,14.106,695.975,sessao2,B
12.44,14.755,693.708,sessao2,B
12.45,15.57,691.731,sessao2,B
12.46,14.046,689.663,sessao2,B
12.47,15.597,687.676,sessao2,B
12.48,14.45,685.6,sessao2,B
12.49,15.509,683.662,sessao2,B
12.5,14.718,681.544,sessao2,B
12.51,15.851,679.701,sessao2,B
12.52,15.931,677.55,sessao2,B
12.53,13.815,675.609,sessao2,B
12.54,15.376,673.496,sessao2,B
12.55,16.236,671.454,sessao2,B
12.56,15.612,669.536,sessao2,B
12.57,15.458,667.63,sessao2,B
12.58,15.241,665.58,sessao2,B
12.59,15.369,663.747,sessao2,B
12.6,16.535,661.73,sessao2,B
12.61,15.696,659.745,sessao2,B
12.62,16.171,657.82,sessao2,B
12.63,16.496,655.813,sessao2,B
12.64,15.81,654.041,sessao2,B
12.65,15.916,652.093,sessao2,B
12.66,16.102,650.019,sessao2,B
12.67,16.014,648.142,sessao2,B
12.68,16.19,646.253,sessao2,B
12.69,15.89,644.35,sessao2,B
12.7,16.241,642.424,sessao2,B
12.71,16.491,640.493,sessao2,B
12.72,16.133,638.801,sessao2,B
12.73,15.436,636.763,sessao2,B
12.74,15.373,634.812,sessao2,B
12.75,17.123,633.013,sessao2,B
12.76,16.211,631.108,sessao2,B
12.77,15.99,629.309,sessao2,B
12.78,17.084,627.44,sessao2,B
12.79,15.701,625.691,sessao2,B
12.8,16.914,623.73,sessao2,B
12.81,17.105,621.909,sessao2,B
12.82,17.811,620.075,sessao2,B
12.83,16.749,618.2,sessao2,B
12.84,16.652,616.401,sessao2,B
12.85,16.959,614.577,sessao2,B
12.86,17.924,612.853,sessao2,B
12.87,17.286,610.94,sessao2,B
12.88,17.653,609.228,sessao2,B
12.89,18.317,607.345,sessao2,B
12.9,17.225,605.537,sessao2,B
12.91,17.223,603.8,sessao2,B
12.92,17.659,602.041,sessao2,B
12.93,17.424,600.29,sessao2,B
12.94,17.192,598.515,sessao2,B
12.95,16.342,596.706,sessao2,B
12.96,16.849,594.987,sessao2,B
12.97,18.055,593.179,sessao2,B
12.98,18.229,591.432,sessao2,B
12.99,16.918,589.717,sessao2,B
13.0,17.816,587.922,sessao2,B
13.01,16.799,586.226,sessao2,B
13.02,17.226,584.474,sessao2,B
13.03,17.466,582.843,sessao2,B
13.04,17.722,581.036,sessao2,B
13.05,16.773,579.356,sessao2,B
13.06,18.851,577.66,sessao2,B
13.07,17.507,575.969,sessao2,B
13.08,17.39,574.243,sessao2,B
13.09,18.322,572.636,sessao2,B
13.1,18.065,570.896,sessao2,B
13.11,17.276,569.199,sessao2,B
13.12,16.813,567.459,sessao2,B
13.13,17.076,565.821,sessao2,B
13.14,17.818,564.139,sessao2,B
13.15,18.038,562.48,sessao2,B
13.16,17.065,560.904,sessao2,B
13.17,18.187,559.096,sessao2,B
13.18,17.398,557.608,sessao2,B
13.19,16.995,555.923,sessao2,B
13.2,18.17,554.311,sessao2,B
13.21,18.177,552.627,sessao2,B
13.22,17.342,551.02,sessao2,B
13.23,17.9,549.368,sessao2,B
13.24,17.287,547.824,sessao2,B
13.25,16.928,546.127,sessao2,B
13.26,16.548,544.605,sessao2,B
13.27,16.053,543.037,sessao2,B
13.28,16.577,541.387,sessao2,B
13.29,17.223,539.859,sessao2,B
13.3,16.655,538.169,sessao2,B
13.31,16.571,536.708,sessao2,B
13.32,17.358,535.035,sessao2,B
13.33,17.799,533.434,sessao2,B
13.34,17.358,531.851,sessao2,B
13.35,16.829,530.308,sessao2,B
13.36,17.769,528.728,sessao2,B
13.37,15.807,527.191,sessao2,B
13.38,17.156,525.631,sessao2,B
13.39,16.282,524.087,sessao2,B
13.4,17.199,522.562,sessao2,B
13.41,17.732,520.982,sessao2,B
13.42,16.844,519.465,sessao2,B
13.43,16.957,517.84,sessao2,B
13.44,16.824,516.487,sessao2,B
13.45,17.287,514.899,sessao2,B
13.46,17.22,513.446,sessao2,B
13.47,16.439,511.924,sessao2,B
13.48,16.77,510.339,sessao2,B
13.49,16.315,508.992,sessao2,B
13.5,16.064,507.51,sessao2,B
13.51,16.287,505.923,sessao2,B
13.52,16.009,504.446,sessao2,B
13.53,15.883,503.033,sessao2,B
13.54,16.311,501.445,sessao2,B
13.55,15.9,500.012,sessao2,B
13.56,16.107,498.53,sessao2,B
13.57,17.285,497.036,sessao2,B
13.58,15.8,495.678,sessao2,B
13.59,15.323,494.036,sessao2,B
13.6,15.932,492.664,sessao2,B
13.61,15.659,491.216,sessao2,B
13.62,15.896,489.751,sessao2,B
13.63,14.229,488.341,sessao2,B
13.64,16.685,486.919,sessao2,B
13.65,15.363,485.499,sessao2,B
13.66,14.958,484.115,sessao2,B
13.67,15.618,482.577,sessao2,B
13.68,15.427,481.182,sessao2,B
13.69,15.532,479.918,sessao2,B
13.7,15.024,478.381,sessao2,B
13.71,15.119,476.992,sessao2,B
13.72,15.985,475.67,sessao2,B
13.73,15.651,474.303,sessao2,B
13.74,14.862,472.783,sessao2,B
13.75,14.659,471.385,sessao2,B
13.76,14.648,470.001,sessao2,B
13.77,15.347,468.743,sessao2,B
13.78,14.726,467.317,sessao2,B
13.79,15.118,465.873,sessao2,B
13.8,14.645,464.574,sessao2,B
13.81,14.302,463.159,sessao2,B
13.82,14.118,461.979,sessao2,B
13.83,15.242,460.594,sessao2,B
13.84,14.799,459.118,sessao2,B
13.85,15.317,457.81,sessao2,B
13.86,13.342,456.319,sessao2,B
13.87,14.696,455.005,sessao2,B
13.88,13.923,453.783,sessao2,B
13.89,13.831,452.429,sessao2,B
13.9,13.725,451.154,sessao2,B
13.91,13.71,449.864,sessao2,B
13.92,14.097,448.47,sessao2,B
13.93,13.358,447.195,sessao2,B
13.94,14.307,445.742,sessao2,B
13.95,13.514,444.532,sessao2,B
13.96,13.956,443.185,sessao2,B
13.97,13.815,441.977,sessao2,B
13.98,14.003,440.619,sessao2,B
13.99,13.927,439.351,sessao2,B
14.0,13.028,438.027,sessao2,B
14.01,13.056,436.805,sessao2,B
14.02,14.14,435.55,sessao2,B
14.03,12.673,434.29,sessao2,B
14.04,13.372,433.015,sessao2,B
14.05,14.062,431.759,sessao2,B
14.06,12.872,430.451,sessao2,B
14.07,13.33,429.122,sessao2,B
14.08,13.822,427.891,sessao2,B
14.09,13.042,426.642,sessao2,B
14.1,13.211,425.392,sessao2,B
14.11,12.456,424.026,sessao2,B
14.12,13.9,422.961,sessao2,B
14.13,13.521,421.766,sessao2,B
14.14,12.169,420.339,sessao2,B
14.15,13.035,419.201,sessao2,B
14.16,12.613,418.021,sessao2,B
14.17,12.03,416.752,sessao2,B
14.18,13.108,415.649,sessao2,B
14.19,12.554,414.322,sessao2,B
14.2,13.118,413.08,sessao2,B
14.21,12.734,411.922,sessao2,B
14.22,12.81,410.679,sessao2,B
14.23,12.89,409.375,sessao2,B
14.24,12.69,408.204,sessao2,B
14.25,12.545,407.101,sessao2,B
14.26,12.991,405.867,sessao2,B
14.27,13.125,404.778,sessao2,B
14.28,12.653,403.587,sessao2,B
14.29,12.872,402.429,sessao2,B
14.3,12.134,401.142,sessao2,B
14.31,12.589,400.018,sessao2,B
14.32,12.172,398.92,sessao2,B
14.33,12.531,397.582,sessao2,B
14.34,13.102,396.556,sessao2,B
14.35,11.914,395.35,sessao2,B
14.36,11.997,394.232,sessao2,B
14.37,12.716,393.119,sessao2,B
14.38,12.766,391.939,sessao2,B
14.39,12.417,390.775,sessao2,B
14.4,13.064,389.68,sessao2,B
14.41,12.726,388.414,sessao2,B
14.42,12.631,387.301,sessao2,B
14.43,12.494,386.203,sessao2,B
14.44,12.258,385.064,sessao2,B
14.45,12.364,384.046,sessao2,B
14.46,12.725,382.854,sessao2,B
14.47,12.382,381.743,sessao2,B
14.48,13.114,380.612,sessao2,B
14.49,13.302,379.54,sessao2,B
