timestamp,I_A,T_pneu,session_id,driver_id
7.06,36.098,-17600905.142,sessao3,C
7.07,37.939,-18480951.305,sessao3,C
7.08,37.587,-19404999.778,sessao3,C
7.09,39.102,-20375250.805,sessao3,C
7.1,37.837,-21394014.303,sessao3,C
7.11,38.041,-22463715.908,sessao3,C
7.12,36.79,-23586902.75,sessao3,C
7.13,35.267,-24766248.861,sessao3,C
7.14,34.316,-26004562.223,sessao3,C
7.15,30.904,-27304791.266,sessao3,C
7.16,29.765,-28670031.855,sessao3,C
7.17,27.773,-30103534.316,sessao3,C
7.18,23.794,-31608712.026,sessao3,C
7.19,22.419,-33189148.497,sessao3,C
7.2,22.948,-34848607.007,sessao3,C
7.21,19.961,-36591038.278,sessao3,C
7.22,19.184,-38420591.134,sessao3,C
7.23,18.593,-40341621.561,sessao3,C
7.24,18.116,-42358703.747,sessao3,C
7.25,16.461,-44476639.709,sessao3,C
7.26,17.27,-46700472.663,sessao3,C
7.27,17.389,-49035497.353,sessao3,C
7.28,20.794,-51487273.106,sessao3,C
7.29,21.205,-54061637.683,sessao3,C
7.3,21.153,-56764720.545,sessao3,C
7.31,21.9,-59602957.411,sessao3,C
7.32,22.779,-62583106.311,sessao3,C
7.33,26.42,-65712262.662,sessao3,C
7.34,28.821,-68997876.608,sessao3,C
7.35,30.808,-72447771.5,sessao3,C
7.36,33.427,-76070160.951,sessao3,C
7.37,34.067,-79873669.939,sessao3,C
7.38,32.986,-83867354.432,sessao3,C
7.39,34.126,-88060723.05,sessao3,C
7.4,35.199,-92463760.227,sessao3,C
7.41,36.2,-97086949.146,sessao3,C
7.42,35.628,-101941297.598,sessao3,C
7.43,36.971,-107038363.452,sessao3,C
7.44,34.839,-112390282.496,sessao3,C
7.45,33.346,-118009797.639,sessao3,C
7.46,32.685,-123910288.465,sessao3,C
7.47,29.713,-130105803.838,sessao3,C
7.48,28.693,-136611094.998,sessao3,C
7.49,26.653,-143441650.589,sessao3,C
7.5,22.61,-150613734.084,sessao3,C
7.51,22.099,-158144421.766,sessao3,C
7.52,20.159,-166051643.756,sessao3,C
7.53,18.391,-174354227.0,sessao3,C
7.54,17.96,-183071939.274,sessao3,C
7.55,16.037,-192225537.176,sessao3,C
7.56,15.719,-201836815.039,sessao3,C
7.57,14.483,-211928656.633,sessao3,C
7.58,12.583,-222525090.429,sessao3,C
7.59,13.98,-233651345.861,sessao3,C
7.6,14.605,-245333914.17,sessao3,C
7.61,15.918,-257600610.806,sessao3,C
7.62,16.997,-270480642.409,sessao3,C
7.63,17.4,-284004675.369,sessao3,C
7.64,18.579,-298204910.162,sessao3,C
7.65,19.636,-313115156.598,sessao3,C
7.66,22.349,-328770915.424,sessao3,C
7.67,23.41,-345209462.128,sessao3,C
7.68,25.244,-362469936.121,sessao3,C
7.69,27.952,-380593433.796,sessao3,C
7.7,29.165,-399623106.508,sessao3,C
7.71,29.35,-419604262.849,sessao3,C
7.72,30.732,-440584476.958,sessao3,C
7.73,32.443,-462613701.693,sessao3,C
7.74,32.441,-485744387.686,sessao3,C
7.75,32.106,-510031608.06,sessao3,C
7.76,31.823,-535533189.411,sessao3,C
7.77,31.877,-562309849.871,sessao3,C
7.78,30.695,-590425343.261,sessao3,C
7.79,28.958,-619946611.368,sessao3,C
7.8,27.592,-650943942.873,sessao3,C
7.81,26.39,-683491141.046,sessao3,C
7.82,24.511,-717665698.958,sessao3,C
7.83,22.663,-753548984.84,sessao3,C
7.84,20.187,-791226435.152,sessao3,C
7.85,18.178,-830787757.909,sessao3,C
7.86,17.344,-872327146.694,sessao3,C
7.87,15.427,-915943504.811,sessao3,C
7.88,14.927,-961740681.017,sessao3,C
7.89,13.048,-1009827716.034,sessao3,C
7.9,12.479,-1060319102.859,sessao3,C
7.91,11.555,-1113335058.87,sessao3,C
7.92,12.791,-1169001812.85,sessao3,C
7.93,11.314,-1227451904.421,sessao3,C
7.94,12.018,-1288824500.554,sessao3,C
7.95,13.778,-1353265726.653,sessao3,C
7.96,16.478,-1420929013.854,sessao3,C
7.97,16.416,-1491975465.538,sessao3,C
7.98,17.895,-1566574239.781,sessao3,C
7.99,20.163,-1644902952.657,sessao3,C
8.0,21.637,-1727148101.148,sessao3,C
8.01,23.337,-1813505507.208,sessao3,C
8.02,25.961,-1904180783.681,sessao3,C
8.03,27.465,-1999389823.604,sessao3,C
8.04,29.96,-2099359315.87,sessao3,C
8.05,30.263,-2204327282.63,sessao3,C
8.06,31.115,-2314543647.638,sessao3,C
8.07,31.432,-2430270830.936,sessao3,C
8.08,33.177,-2551784373.486,sessao3,C
8.09,32.29,-2679373593.124,sessao3,C
8.1,32.054,-2813342273.717,sessao3,C
8.11,31.866,-2954009388.386,sessao3,C
8.12,31.419,-3101709858.799,sessao3,C
8.13,28.598,-3256795352.617,sessao3,C
8.14,29.172,-3419635121.212,sessao3,C
8.15,26.34,-3590616878.187,sessao3,C
8.16,24.376,-3770147723.08,sessao3,C
8.17,22.067,-3958655110.25,sessao3,C
8.18,20.6,-4156587866.612,sessao3,C
8.19,20.84,-4364417260.88,sessao3,C
8.2,17.08,-4582638124.866,sessao3,C
8.21,15.972,-4811770032.176,sessao3,C
8.22,15.409,-5052358534.677,sessao3,C
8.23,14.236,-5304976462.307,sessao3,C
8.24,13.458,-5570225286.373,sessao3,C
8.25,13.663,-5848736551.687,sessao3,C
8.26,14.758,-6141173380.268,sessao3,C
8.27,13.995,-6448232050.096,sessao3,C
8.28,14.823,-6770643653.547,sessao3,C
8.29,16.406,-7109175837.229,sessao3,C
8.3,19.356,-7464634630.074,sessao3,C
8.31,19.553,-7837866362.574,sessao3,C
8.32,23.186,-8229759681.669,sessao3,C
8.33,25.004,-8641247666.631,sessao3,C
8.34,25.882,-9073310050.956,sessao3,C
8.35,28.82,-9526975554.392,sessao3,C
8.36,30.323,-10003324333.1,sessao3,C
8.37,31.061,-10503490550.727,sessao3,C
8.38,32.496,-11028665079.109,sessao3,C
8.39,34.139,-11580098334.069,sessao3,C
8.4,34.824,-12159103251.762,sessao3,C
8.41,35.384,-12767058415.308,sessao3,C
8.42,35.911,-13405411336.973,sessao3,C
8.43,36.079,-14075681904.791,sessao3,C
8.44,36.125,-14779466001.052,sessao3,C
8.45,33.942,-15518439302.082,sessao3,C
8.46,33.16,-16294361268.005,sessao3,C
8.47,30.72,-17109079332.461,sessao3,C
8.48,30.593,-17964533299.987,sessao3,C
8.49,29.508,-18862759965.976,sessao3,C
8.5,26.622,-19805897965.162,sessao3,C
8.51,25.366,-20796192864.392,sessao3,C
8.52,23.055,-21836002508.53,sessao3,C
8.53,20.846,-22927802634.925,sessao3,C
8.54,20.457,-24074192767.648,sessao3,C
8.55,19.991,-25277902406.934,sessao3,C
8.56,17.847,-26541797528.251,sessao3,C
8.57,17.624,-27868887405.658,sessao3,C
8.58,16.08,-29262331776.771,sessao3,C
8.59,18.103,-30725448366.521,sessao3,C
8.6,19.27,-32261720785.967,sessao3,C
8.61,17.517,-33874806826.163,sessao3,C
8.62,20.641,-35568547168.4,sessao3,C
8.63,22.275,-37346974527.809,sessao3,C
8.64,21.912,-39214323255.189,sessao3,C
8.65,24.002,-41175039418.738,sessao3,C
8.66,26.441,-43233791390.627,sessao3,C
8.67,27.656,-45395480961.143,sessao3,C
8.68,29.762,-47665255010.22,sessao3,C
8.69,32.347,-50048517761.743,sessao3,C
8.7,34.421,-52550943650.654,sessao3,C
8.71,34.979,-55178490834.206,sessao3,C
8.72,36.066,-57937415376.824,sessao3,C
8.73,37.418,-60834286146.712,sessao3,C
8.74,37.226,-63876000454.962,sessao3,C
8.75,38.776,-67069800478.625,sessao3,C
8.76,37.355,-70423290503.407,sessao3,C
8.77,37.506,-73944455029.6,sessao3,C
8.78,36.575,-77641677782.044,sessao3,C
8.79,34.745,-81523761672.144,sessao3,C
8.8,33.531,-85599949756.695,sessao3,C
8.81,33.213,-89879947245.451,sessao3,C
8.82,29.769,-94373944608.67,sessao3,C
8.83,28.842,-99092641840.096,sessao3,C
8.84,27.868,-104047273932.922,sessao3,C
8.85,24.722,-109249637630.574,sessao3,C
8.86,22.016,-114712119513.112,sessao3,C
8.87,20.881,-120447725489.649,sessao3,C
8.88,19.641,-126470111765.125,sessao3,C
8.89,19.837,-132793617354.249,sessao3,C
8.9,19.19,-139433298222.994,sessao3,C
8.91,17.141,-146404963135.064,sessao3,C
8.92,16.552,-153725211292.834,sessao3,C
8.93,18.504,-161411471858.404,sessao3,C
8.94,16.56,-169482045452.144,sessao3,C
8.95,18.872,-177956147725.799,sessao3,C
8.96,21.049,-186853955113.049,sessao3,C
8.97,21.523,-196196652869.551,sessao3,C
8.98,22.598,-206006485514.112,sessao3,C
8.99,24.123,-216306809790.793,sessao3,C
9.0,21.569,-215874196171.097,sessao3,C
9.01,21.509,-215442447778.819,sessao3,C
9.02,21.621,-215011562883.189,sessao3,C
9.03,20.95,-214581539757.452,sessao3,C
9.04,20.92,-214152376678.001,sessao3,C
9.05,21.798,-213724071924.604,sessao3,C
9.06,20.053,-213296623780.803,sessao3,C
9.07,21.039,-212870030533.092,sessao3,C
9.08,20.414,-212444290472.022,sessao3,C
9.09,19.554,-212019401891.086,sessao3,C
9.1,20.973,-211595363087.411,sessao3,C
9.11,19.96,-211172172361.252,sessao3,C
9.12,20.588,-210749828016.546,sessao3,C
9.13,22.128,-210328328360.502,sessao3,C
9.14,19.64,-209907671703.713,sessao3,C
9.15,20.497,-209487856360.306,sessao3,C
9.16,20.468,-209068880647.57,sessao3,C
9.17,21.945,-208650742886.19,sessao3,C
9.18,19.725,-208233441400.458,sessao3,C
9.19,19.964,-207816974517.709,sessao3,C
9.2,18.34,-207401340568.641,sessao3,C
9.21,17.798,-206986537887.45,sessao3,C
9.22,19.953,-206572564811.794,sessao3,C
9.23,18.523,-206159419682.143,sessao3,C
9.24,18.707,-205747100842.745,sessao3,C
9.25,18.835,-205335606641.025,sessao3,C
9.26,19.072,-204924935427.725,sessao3,C
9.27,19.301,-204515085556.991,sessao3,C
9.28,19.312,-204106055385.819,sessao3,C
9.29,17.851,-203697843274.951,sessao3,C
9.3,18.688,-203290447588.311,sessao3,C
9.31,17.972,-202883866693.286,sessao3,C
9.32,17.287,-202478098960.017,sessao3,C
9.33,17.619,-202073142761.902,sessao3,C
9.34,17.138,-201668996476.436,sessao3,C
9.35,18.461,-201265658483.468,sessao3,C
9.36,17.135,-200863127166.495,sessao3,C
9.37,18.282,-200461400912.257,sessao3,C
9.38,18.232,-200060478110.351,sessao3,C
9.39,17.811,-199660357154.055,sessao3,C
9.4,18.049,-199261036439.771,sessao3,C
9.41,17.831,-198862514366.876,sessao3,C
9.42,17.083,-198464789338.196,sessao3,C
9.43,17.854,-198067859759.436,sessao3,C
9.44,16.724,-197671724040.048,sessao3,C
9.45,17.706,-197276380591.883,sessao3,C
9.46,16.819,-196881827830.628,sessao3,C
9.47,17.481,-196488064174.979,sessao3,C
9.48,17.786,-196095088046.707,sessao3,C
9.49,18.429,-195702897870.616,sessao3,C
9.5,17.581,-195311492074.787,sessao3,C
9.51,17.25,-194920869090.723,sessao3,C
9.52,16.63,-194531027352.572,sessao3,C
9.53,17.052,-194141965297.728,sessao3,C
9.54,16.31,-193753681367.165,sessao3,C
9.55,17.527,-193366174004.455,sessao3,C
9.56,17.92,-192979441656.404,sessao3,C
9.57,16.764,-192593482773.104,sessao3,C
9.58,17.567,-192208295807.619,sessao3,C
9.59,18.15,-191823879215.916,sessao3,C
9.6,17.431,-191440231457.519,sessao3,C
9.61,17.138,-191057350994.553,sessao3,C
9.62,17.439,-190675236292.614,sessao3,C
9.63,16.665,-190293885820.026,sessao3,C
9.64,16.701,-189913298048.315,sessao3,C
9.65,15.786,-189533471452.292,sessao3,C
9.66,17.153,-189154404509.353,sessao3,C
9.67,17.551,-188776095700.306,sessao3,C
9.68,18.574,-188398543508.971,sessao3,C
9.69,17.743,-188021746421.885,sessao3,C
9.7,16.125,-187645702929.102,sessao3,C
9.71,16.846,-187270411523.244,sessao3,C
9.72,17.701,-186895870700.162,sessao3,C
9.73,15.715,-186522078958.786,sessao3,C
9.74,18.491,-186149034800.833,sessao3,C
9.75,17.276,-185776736731.28,sessao3,C
9.76,17.875,-185405183257.684,sessao3,C
9.77,17.581,-185034372891.175,sessao3,C
9.78,18.911,-184664304145.475,sessao3,C
9.79,18.297,-184294975537.126,sessao3,C
9.8,18.087,-183926385586.084,sessao3,C
9.81,17.805,-183558532814.806,sessao3,C
9.82,18.4,-183191415749.302,sessao3,C
9.83,18.496,-182825032917.717,sessao3,C
9.84,18.594,-182459382851.859,sessao3,C
9.85,20.192,-182094464086.211,sessao3,C
9.86,19.334,-181730275158.006,sessao3,C
9.87,18.382,-181366814607.699,sessao3,C
9.88,19.517,-181004080978.552,sessao3,C
9.89,19.298,-180642072816.417,sessao3,C
9.9,19.393,-180280788670.93,sessao3,C
9.91,19.076,-179920227093.555,sessao3,C
9.92,19.565,-179560386639.362,sessao3,C
9.93,19.877,-179201265866.071,sessao3,C
9.94,19.299,-178842863334.273,sessao3,C
9.95,19.154,-178485177607.693,sessao3,C
9.96,20.89,-178128207252.429,sessao3,C
9.97,21.844,-177771950837.874,sessao3,C
9.98,19.927,-177416406936.301,sessao3,C
9.99,19.181,-177061574122.288,sessao3,C
10.0,19.835,-176707450974.115,sessao3,C
10.01,21.08,-176354036072.18,sessao3,C
10.02,19.38,-176001328000.071,sessao3,C
10.03,20.182,-175649325344.077,sessao3,C
10.04,20.934,-175298026693.373,sessao3,C
10.05,20.868,-174947430640.005,sessao3,C
10.06,20.316,-174597535778.693,sessao3,C
10.07,21.784,-174248340707.086,sessao3,C
10.08,19.319,-173899844025.654,sessao3,C
10.09,20.88,-173552044337.594,sessao3,C
10.1,20.159,-173204940248.941,sessao3,C
10.11,20.785,-172858530368.563,sessao3,C
10.12,21.394,-172512813307.71,sessao3,C
10.13,19.964,-172167787681.073,sessao3,C
10.14,21.754,-171823452105.738,sessao3,C
10.15,21.324,-171479805201.472,sessao3,C
10.16,21.991,-171136845591.043,sessao3,C
10.17,22.073,-170794571899.853,sessao3,C
10.18,21.893,-170452982756.121,sessao3,C
10.19,23.223,-170112076790.576,sessao3,C
10.2,21.229,-169771852637.044,sessao3,C
10.21,23.219,-169432308931.763,sessao3,C
10.22,21.176,-169093444313.804,sessao3,C
10.23,21.974,-168755257425.193,sessao3,C
10.24,22.177,-168417746910.373,sessao3,C
10.25,22.242,-168080911416.564,sessao3,C
10.26,22.069,-167744749593.653,sessao3,C
10.27,20.827,-167409260094.502,sessao3,C
10.28,23.782,-167074441574.404,sessao3,C
10.29,22.803,-166740292691.208,sessao3,C
10.3,21.488,-166406812105.845,sessao3,C
10.31,23.239,-166073998481.756,sessao3,C
10.32,22.854,-165741850484.589,sessao3,C
10.33,23.554,-165410366783.677,sessao3,C
10.34,23.244,-165079546050.102,sessao3,C
10.35,23.623,-164749386958.054,sessao3,C
10.36,22.835,-164419888184.056,sessao3,C
10.37,23.793,-164091048407.671,sessao3,C
10.38,23.864,-163762866310.78,sessao3,C
10.39,22.765,-163435340578.279,sessao3,C
10.4,23.48,-163108469897.048,sessao3,C
10.41,23.669,-162782252957.308,sessao3,C
10.42,23.608,-162456688451.413,sessao3,C
10.43,23.563,-162131775074.536,sessao3,C
10.44,22.689,-161807511524.202,sessao3,C
10.45,24.135,-161483896501.288,sessao3,C
10.46,23.085,-161160928708.3,sessao3,C
10.47,23.866,-160838606850.782,sessao3,C
10.48,23.877,-160516929637.079,sessao3,C
10.49,23.235,-160195895777.877,sessao3,C
10.5,22.083,-159875503986.322,sessao3,C
10.51,23.557,-159555752978.247,sessao3,C
10.52,22.387,-159236641472.382,sessao3,C
10.53,22.845,-158918168189.316,sessao3,C
10.54,23.229,-158600331853.032,sessao3,C
10.55,22.093,-158283131189.268,sessao3,C
10.56,22.718,-157966564926.974,sessao3,C
10.57,22.271,-157650631797.017,sessao3,C
10.58,24.1,-157335330533.413,sessao3,C
10.59,23.066,-157020659872.309,sessao3,C
10.6,22.713,-156706618552.625,sessao3,C
10.61,21.142,-156393205315.488,sessao3,C
10.62,20.112,-156080418904.814,sessao3,C
10.63,23.038,-155768258067.173,sessao3,C
10.64,21.225,-155456721550.897,sessao3,C
10.65,22.632,-155145808107.84,sessao3,C
10.66,21.946,-154835516491.734,sessao3,C
10.67,23.057,-154525845458.66,sessao3,C
10.68,21.705,-154216793767.664,sessao3,C
10.69,21.987,-153908360180.119,sessao3,C
10.7,21.221,-153600543459.826,sessao3,C
10.71,21.729,-153293342372.904,sessao3,C
10.72,20.577,-152986755688.081,sessao3,C
10.73,20.638,-152680782176.773,sessao3,C
10.74,19.468,-152375420612.413,sessao3,C
10.75,20.135,-152070669771.114,sessao3,C
10.76,20.303,-151766528431.574,sessao3,C
10.77,20.663,-151462995374.852,sessao3,C
10.78,20.278,-151160069383.982,sessao3,C
10.79,20.111,-150857749245.132,sessao3,C
10.8,19.675,-150556033746.744,sessao3,C
10.81,20.479,-150254921679.191,sessao3,C
10.82,18.241,-149954411835.793,sessao3,C
10.83,20.135,-149654503012.215,sessao3,C
10.84,19.447,-149355194006.043,sessao3,C
10.85,20.827,-149056483618.207,sessao3,C
10.86,19.676,-148758370650.919,sessao3,C
10.87,19.903,-148460853909.588,sessao3,C
10.88,19.342,-148163932201.808,sessao3,C
10.89,18.517,-147867604337.433,sessao3,C
10.9,19.011,-147571869128.683,sessao3,C
10.91,19.834,-147276725390.584,sessao3,C
10.92,17.501,-146982171939.64,sessao3,C
10.93,19.248,-146688207595.801,sessao3,C
10.94,19.347,-146394831180.564,sessao3,C
10.95,18.926,-146102041518.151,sessao3,C
10.96,20.506,-145809837435.158,sessao3,C
10.97,17.01,-145518217760.286,sessao3,C
10.98,18.283,-145227181324.794,sessao3,C
10.99,19.379,-144936726962.056,sessao3,C
11.0,17.86,-144646853508.196,sessao3,C
11.01,18.924,-144357559801.209,sessao3,C
11.02,20.153,-144068844681.515,sessao3,C
11.03,18.238,-143780706992.227,sessao3,C
11.04,17.115,-143493145578.239,sessao3,C
11.05,17.818,-143206159287.068,sessao3,C
11.06,18.492,-142919746968.405,sessao3,C
11.07,17.678,-142633907474.528,sessao3,C
11.08,18.46,-142348639659.508,sessao3,C
11.09,17.087,-142063942380.169,sessao3,C
11.1,15.717,-141779814495.448,sessao3,C
11.11,17.258,-141496254866.43,sessao3,C
11.12,15.192,-141213262356.737,sessao3,C
11.13,18.046,-140930835831.965,sessao3,C
11.14,17.297,-140648974160.334,sessao3,C
11.15,16.418,-140367676212.064,sessao3,C
11.16,17.934,-140086940859.601,sessao3,C
11.17,17.927,-139806766977.863,sessao3,C
11.18,17.578,-139527153443.966,sessao3,C
11.19,16.982,-139248099137.014,sessao3,C
11.2,15.59,-138969602938.691,sessao3,C
11.21,15.505,-138691663732.96,sessao3,C
11.22,15.748,-138414280405.369,sessao3,C
11.23,18.261,-138137451844.53,sessao3,C
11.24,16.53,-137861176940.909,sessao3,C
11.25,17.855,-137585454586.959,sessao3,C
11.26,17.918,-137310283677.923,sessao3,C
11.27,16.886,-137035663110.448,sessao3,C
11.28,16.781,-136761591784.219,sessao3,C
11.29,16.316,-136488068600.636,sessao3,C
11.3,16.089,-136215092463.405,sessao3,C
11.31,17.759,-135942662278.573,sessao3,C
11.32,16.814,-135670776953.964,sessao3,C
11.33,15.888,-135399435400.035,sessao3,C
11.34,17.725,-135128636529.213,sessao3,C
11.35,17.928,-134858379256.123,sessao3,C
11.36,17.713,-134588662497.649,sessao3,C
11.37,16.574,-134319485172.737,sessao3,C
11.38,16.881,-134050846202.298,sessao3,C
11.39,17.447,-133782744509.909,sessao3,C
11.4,17.45,-133515179020.95,sessao3,C
11.41,15.999,-133248148662.833,sessao3,C
11.42,17.424,-132981652365.558,sessao3,C
11.43,18.3,-132715689060.781,sessao3,C
11.44,18.462,-132450257682.652,sessao3,C
11.45,18.094,-132185357167.28,sessao3,C
11.46,17.991,-131920986452.899,sessao3,C
11.47,18.183,-131657144480.058,sessao3,C
11.48,18.709,-131393830191.129,sessao3,C
11.49,17.266,-131131042530.613,sessao3,C
11.5,18.291,-130868780445.685,sessao3,C
11.51,18.916,-130607042884.714,sessao3,C
11.52,18.235,-130345828798.875,sessao3,C
11.53,18.617,-130085137141.412,sessao3,C
11.54,19.222,-129824966867.097,sessao3,C
11.55,18.258,-129565316933.281,sessao3,C
11.56,17.946,-129306186299.471,sessao3,C
11.57,17.638,-129047573926.908,sessao3,C
11.58,19.632,-128789478778.96,sessao3,C
11.59,19.353,-128531899821.476,sessao3,C
11.6,20.047,-128274836021.928,sessao3,C
11.61,20.429,-128018286349.693,sessao3,C
11.62,18.034,-127762249777.087,sessao3,C
11.63,19.236,-127506725277.471,sessao3,C
11.64,19.967,-127251711826.842,sessao3,C
11.65,20.079,-126997208403.233,sessao3,C
11.66,20.235,-126743213986.442,sessao3,C
11.67,20.047,-126489727558.511,sessao3,C
11.68,21.245,-126236748103.366,sessao3,C
11.69,19.845,-125984274607.125,sessao3,C
11.7,19.481,-125732306057.918,sessao3,C
11.71,19.571,-125480841445.909,sessao3,C
11.72,20.584,-125229879762.844,sessao3,C
11.73,22.115,-124979420003.344,sessao3,C
11.74,19.904,-124729461163.471,sessao3,C
11.75,20.647,-124480002241.073,sessao3,C
11.76,20.921,-124231042236.577,sessao3,C
11.77,20.363,-123982580152.136,sessao3,C
11.78,21.273,-123734614991.744,sessao3,C
11.79,21.644,-123487145761.786,sessao3,C
11.8,21.612,-123240171470.391,sessao3,C
11.81,22.597,-122993691127.225,sessao3,C
11.82,21.299,-122747703744.988,sessao3,C
11.83,22.357,-122502208337.654,sessao3,C
11.84,22.468,-122257203920.827,sessao3,C
11.85,20.975,-122012689513.046,sessao3,C
11.86,21.877,-121768664133.981,sessao3,C
11.87,21.38,-121525126805.617,sessao3,C
11.88,21.851,-121282076552.112,sessao3,C
11.89,21.081,-121039512398.961,sessao3,C
11.9,21.489,-120797433374.374,sessao3,C
11.91,21.582,-120555838507.488,sessao3,C
11.92,21.502,-120314726830.379,sessao3,C
11.93,22.289,-120074097376.826,sessao3,C
11.94,21.392,-119833949181.964,sessao3,C
11.95,23.701,-119594281283.569,sessao3,C
11.96,23.107,-119355092721.047,sessao3,C
11.97,21.919,-119116382535.709,sessao3,C
11.98,21.486,-118878149770.548,sessao3,C
11.99,22.681,-118640393471.031,sessao3,C
12.0,22.099,-118403112684.059,sessao3,C
12.01,22.623,-118166306458.605,sessao3,C
12.02,22.995,-117929973845.725,sessao3,C
12.03,22.65,-117694113898.088,sessao3,C
12.04,23.423,-117458725670.178,sessao3,C
12.05,22.412,-117223808218.72,sessao3,C
12.06,23.881,-116989360602.458,sessao3,C
12.07,24.316,-116755381881.17,sessao3,C
12.08,24.233,-116521871117.466,sessao3,C
12.09,21.447,-116288827375.219,sessao3,C
12.1,23.23,-116056249720.528,sessao3,C
12.11,22.662,-115824137221.072,sessao3,C
12.12,24.779,-115592488946.614,sessao3,C
12.13,23.562,-115361303968.638,sessao3,C
12.14,22.07,-115130581360.712,sessao3,C
12.15,21.647,-114900320197.989,sessao3,C
12.16,22.481,-114670519557.621,sessao3,C
12.17,22.491,-114441178518.503,sessao3,C
12.18,22.95,-114212296161.496,sessao3,C
12.19,20.919,-113983871569.137,sessao3,C
12.2,23.289,-113755903825.952,sessao3,C
12.21,22.869,-113528392018.455,sessao3,C
12.22,22.916,-113301335234.276,sessao3,C
12.23,23.323,-113074732563.904,sessao3,C
12.24,22.999,-112848583098.703,sessao3,C
12.25,23.036,-112622885932.566,sessao3,C
12.26,23.247,-112397640160.633,sessao3,C
12.27,21.501,-112172844880.332,sessao3,C
12.28,22.801,-111948499190.573,sessao3,C
12.29,21.852,-111724602192.15,sessao3,C
12.3,21.595,-111501152987.742,sessao3,C
12.31,24.111,-111278150681.848,sessao3,C
12.32,22.337,-111055594380.411,sessao3,C
12.33,22.379,-110833483191.678,sessao3,C
12.34,21.03,-110611816225.396,sessao3,C
12.35,21.517,-110390592592.76,sessao3,C
12.36,22.895,-110169811407.532,sessao3,C
12.37,19.935,-109949471784.827,sessao3,C
12.38,20.415,-109729572841.257,sessao3,C
12.39,20.397,-109510113695.541,sessao3,C
12.4,20.878,-109291093468.14,sessao3,C
12.41,21.027,-109072511281.276,sessao3,C
12.42,22.051,-108854366258.592,sessao3,C
12.43,19.696,-108636657526.177,sessao3,C
12.44,19.804,-108419384211.166,sessao3,C
12.45,19.771,-108202545442.589,sessao3,C
12.46,20.257,-107986140351.747,sessao3,C
12.47,21.161,-107770168071.08,sessao3,C
12.48,20.699,-107554627734.953,sessao3,C
12.49,20.912,-107339518479.454,sessao3,C
12.5,20.916,-107124839442.492,sessao3,C
12.51,19.574,-106910589763.615,sessao3,C
12.52,19.743,-106696768584.013,sessao3,C
12.53,20.031,-106483375046.91,sessao3,C
12.54,19.879,-106270408296.729,sessao3,C
12.55,20.26,-106057867480.139,sessao3,C
12.56,18.511,-105845751745.259,sessao3,C
12.57,18.59,-105634060241.713,sessao3,C
12.58,18.581,-105422792121.18,sessao3,C
12.59,18.411,-105211946537.065,sessao3,C
12.6,18.4,-105001522644.029,sessao3,C
12.61,20.463,-104791519598.651,sessao3,C
12.62,17.09,-104581936559.441,sessao3,C
12.63,17.14,-104372772686.296,sessao3,C
12.64,18.367,-104164027140.99,sessao3,C
12.65,18.567,-103955699086.616,sessao3,C
12.66,17.053,-103747787688.464,sessao3,C
12.67,18.023,-103540292113.128,sessao3,C
12.68,17.345,-103333211528.817,sessao3,C
12.69,17.508,-103126545105.774,sessao3,C
12.7,19.677,-102920292015.517,sessao3,C
12.71,18.088,-102714451431.437,sessao3,C
12.72,16.942,-102509022528.711,sessao3,C
12.73,16.776,-102304004483.608,sessao3,C
12.74,17.806,-102099396474.647,sessao3,C
12.75,18.32,-101895197681.608,sessao3,C
12.76,15.808,-101691407286.264,sessao3,C
12.77,16.956,-101488024471.74,sessao3,C
12.78,16.353,-101285048422.861,sessao3,C
12.79,17.018,-101082478325.938,sessao3,C
12.8,17.216,-100880313369.212,sessao3,C
12.81,16.648,-100678552742.492,sessao3,C
12.82,17.816,-100477195636.984,sessao3,C
12.83,18.4,-100276241245.741,sessao3,C
12.84,17.491,-100075688763.309,sessao3,C
12.85,17.531,-99875537385.825,sessao3,C
12.86,18.171,-99675786311.077,sessao3,C
12.87,17.844,-99476434738.277,sessao3,C
12.88,16.049,-99277481868.895,sessao3,C
12.89,16.992,-99078926905.155,sessao3,C
12.9,17.308,-98880769051.331,sessao3,C
12.91,18.226,-98683007513.196,sessao3,C
12.92,16.121,-98485641498.149,sessao3,C
12.93,17.733,-98288670215.222,sessao3,C
12.94,18.2,-98092092874.752,sessao3,C
12.95,16.92,-97895908688.957,sessao3,C
12.96,14.952,-97700116871.666,sessao3,C
12.97,15.65,-97504716637.919,sessao3,C
12.98,17.269,-97309707204.577,sessao3,C
12.99,16.319,-97115087790.114,sessao3,C
13.0,17.51,-96920857614.64,sessao3,C
13.01,16.833,-96727015899.275,sessao3,C
13.02,16.748,-96533561867.572,sessao3,C
13.03,18.032,-96340494743.754,sessao3,C
13.04,17.915,-96147813754.302,sessao3,C
13.05,17.256,-95955518126.838,sessao3,C
13.06,17.541,-95763607090.583,sessao3,C
13.07,16.564,-95572079876.269,sessao3,C
13.08,18.42,-95380935716.61,sessao3,C
13.09,17.591,-95190173845.062,sessao3,C
13.1,17.638,-94999793497.51,sessao3,C
13.11,16.912,-94809793910.61,sessao3,C
13.12,19.144,-94620174322.607,sessao3,C
13.13,19.737,-94430933973.997,sessao3,C
13.14,18.627,-94242072106.032,sessao3,C
13.15,18.2,-94053587961.794,sessao3,C
13.16,17.747,-93865480785.999,sessao3,C
